0.084291,0.682353,1.000000
0.088068,0.690196,1.000000
0.089962,0.690196,1.000000
0.094118,0.666667,1.000000
0.093449,0.678431,1.000000
0.088178,0.693548,0.972549
0.090090,0.725490,1.000000
0.093972,0.737255,1.000000
0.094858,0.737255,1.000000
0.096920,0.721569,1.000000
0.094718,0.717647,1.000000
0.090164,0.717647,1.000000
0.093537,0.768627,1.000000
0.096618,0.811765,1.000000
0.102073,0.819608,1.000000
0.104575,0.800000,1.000000
0.104377,0.776471,1.000000
0.098291,0.767717,0.996078
0.096120,0.741176,1.000000
0.097015,0.788235,1.000000
0.100962,0.815686,1.000000
0.103560,0.807843,1.000000
0.103015,0.780392,1.000000
0.098485,0.776471,1.000000
0.094203,0.721569,1.000000
0.096088,0.768627,1.000000
0.099034,0.811765,1.000000
0.100813,0.803922,1.000000
0.100813,0.803922,1.000000
0.099831,0.791165,0.976471
0.093812,0.687243,0.952941
0.094041,0.730612,0.960784
0.096859,0.770161,0.972549
0.098291,0.780000,0.980392
0.100855,0.799180,0.956863
0.102703,0.780591,0.929412
0.095960,0.788845,0.984314
0.098706,0.837398,0.964706
0.098086,0.870833,0.941176
0.097424,0.866109,0.937255
0.096535,0.855932,0.925490
0.094246,0.658824,1.000000
0.096920,0.721569,1.000000
0.096220,0.760784,1.000000
0.098522,0.815261,0.976471
0.099187,0.850622,0.945098
0.098522,0.856540,0.929412
0.096667,0.865801,0.905882
0.088957,0.639216,1.000000
0.097633,0.662745,1.000000
0.095628,0.717647,1.000000
0.097582,0.781377,0.968627
0.098291,0.809129,0.945098
0.098485,0.831933,0.933333
0.097582,0.839130,0.901961
0.088957,0.639216,1.000000
0.093254,0.658824,1.000000
0.091160,0.709804,1.000000
0.093474,0.756000,0.980392
0.094737,0.794979,0.937255
0.095238,0.794118,0.933333
0.095109,0.821429,0.878431
0.071038,0.537445,0.890196
0.074359,0.562771,0.905882
0.073810,0.603448,0.909804
0.077181,0.631356,0.925490
0.076520,0.657025,0.949020
0.074850,0.698745,0.937255
0.074187,0.732143,0.878431
0.085954,0.623529,1.000000
0.087619,0.700000,0.980392
0.087862,0.744939,0.968627
0.088652,0.749004,0.984314
0.090018,0.760163,0.964706
0.091892,0.767635,0.945098
0.091337,0.811927,0.854902
0.077381,0.630631,0.870588
0.077703,0.649123,0.894118
0.077495,0.673820,0.913725
0.078895,0.710084,0.933333
0.078212,0.733607,0.956863
0.077061,0.759184,0.960784
0.076007,0.761506,0.937255
0.082265,0.644628,0.949020
0.083815,0.700405,0.968627
0.084715,0.729839,0.972549
0.086453,0.754032,0.972549
0.088652,0.752000,0.980392
0.089189,0.745968,0.972549
0.089385,0.832558,0.843137
0.076253,0.686099,0.874510
0.077640,0.703057,0.898039
0.076023,0.712500,0.941176
0.076007,0.739837,0.964706
0.075916,0.760956,0.984314
0.075758,0.788845,0.984314
0.074653,0.771084,0.976471
0.080537,0.653509,0.894118
0.081800,0.652000,0.980392
0.083804,0.699605,0.992157
0.084239,0.760331,0.949020
0.084211,0.781893,0.952941
0.085911,0.808333,0.941176
0.086207,0.756522,0.901961
0.084270,0.754237,0.925490
0.081522,0.769874,0.937255
0.080247,0.774590,0.956863
0.079825,0.766129,0.972549
0.078014,0.783333,0.941176
0.078755,0.761506,0.937255
0.094041,0.781659,0.898039
0.094086,0.801724,0.909804
0.090351,0.815451,0.913725
0.085069,0.810127,0.929412
0.082465,0.810127,0.929412
0.084211,0.815451,0.913725
0.082407,0.762712,0.925490
0.101905,0.764192,0.898039
0.099271,0.792208,0.905882
0.094858,0.820961,0.898039
0.092496,0.834061,0.898039
0.090351,0.818966,0.909804
0.090351,0.801688,0.929412
0.088889,0.775862,0.909804
0.102564,0.705882,0.866667
0.101626,0.735426,0.874510
0.099806,0.774775,0.870588
0.096045,0.786667,0.882353
0.095764,0.800885,0.886275
0.095764,0.797357,0.890196
0.096834,0.701961,1.000000
0.087986,0.788000,0.980392
0.089005,0.845133,0.886275
0.086453,0.813043,0.901961
0.081522,0.786325,0.917647
0.079048,0.777778,0.882353
0.096698,0.831373,1.000000
0.096006,0.878543,0.968627
0.095455,0.928270,0.929412
0.092934,0.900415,0.945098
0.088785,0.856000,0.980392
0.082923,0.838843,0.949020
0.098086,0.867220,0.945098
0.096006,0.907950,0.937255
0.098655,0.936975,0.933333
0.095665,0.929167,0.941176
0.092760,0.898374,0.964706
0.087678,0.871901,0.949020
0.097222,0.890830,0.898039
0.096244,0.918103,0.909804
0.096847,0.928870,0.937255
0.095448,0.941909,0.945098
0.092760,0.924686,0.937255
0.089683,0.913043,0.901961
0.098291,0.898618,0.850980
0.096748,0.915179,0.878431
0.092332,0.938326,0.890196
0.090278,0.939130,0.901961
0.088785,0.942731,0.890196
0.086634,0.935185,0.847059
0.102564,0.887805,0.803922
0.097582,0.919048,0.823529
0.092409,0.943925,0.839216
0.087418,0.948837,0.843137
0.087986,0.942584,0.819608
0.086022,0.925373,0.788235
0.092326,0.567347,0.960784
0.091837,0.576471,1.000000
0.092342,0.580392,1.000000
0.091111,0.588235,1.000000
